Date,Title,Categories,Lyrics,Tag
Feb 22,Main chali main Lyrics – Professor,Hindi Lyrics,"Main chali main Lyrics<BR><BR><BR>lyrics: main chali main<BR>film: professor<BR>music: shankar-jaikishan<BR>lyricist: shailendra<BR> <BR>main chali main chali, piche piche jahan<BR>ye na pucho kidhar, ye na pucho kahan<BR>sajade men husn ke jhuk gaya asaman<BR>lo shuru ho gayi pyar ki dastanjao jahan kahi ankhon se dur, dil se na jaoge mere hujur<BR>jadu fijaon ka chaya surur, aise men bahake to kisaka kusurbahake kadam chahe bahake najr, jayenge dil leke jaye jidhar<BR>pyar ki rahon men pyara safr, ham kho bhi jaye to kya hai fikar<BR><BR><BR><BR>","Main chali main Lyrics,Professor film lyrics,Professor lyrics,Professor movie lyrics,Professor songs,Shailendra song lyrics"
Feb 21,Vo chand khila Lyrics – Anari,Hindi Lyrics,"Vo chand khila Lyrics<BR><BR><BR>lyrics: vo chand khila<BR>film: anari<BR>music: shankar-jaikishan<BR>lyricist: shailendra<BR> <BR>vo chand khila, vo tare hanse<BR>ye rat ajab matavali hai<BR>samajhane vale samajh gaye hain<BR>na samajhe, na samajhe vo anadi hain<BR>vo chand khilachandi si chamakati rahen<BR>vo dekho jhum jhum ke bulayen<BR>kiranon ne pasari bahen<BR>ki araman nach nach laharaye<BR>baje dil ke tar, gaye ye bahar<BR>ubhare hai pyar jivan men<BR>vo chand khilakiranod ne chunariya tani<BR>baharen kis pe aj hain divani<BR>chanda ki chal masatani<BR>hai pagal jisape rat ki rani<BR>taron ka jal, le le dil nikal<BR>pucho na hal mere dil ka<BR>vo chand khila<BR><BR><BR><BR>","Vo chand khila Lyrics,Anari film lyrics,Anari lyrics,Anari movie lyrics,Anari songs,Shailendra song lyrics"
Feb 20,Jacn jani janardan Lyrics – Naseeb,Hindi Lyrics,"Jacn jani janardan Lyrics<BR><BR><BR>lyrics: jacn jani janardan<BR>film: naseeb<BR>music: laxmikant-pyarelal<BR>lyricist: anand bakshi<BR> <BR>jacn jani janardan, tararampampampampam 2<BR>sahib ne bulavaya, hazir hun main aya,<BR>hun yaron ka main yar, dushmanon ka dushman, de danadan!<BR>jacn jani janardanye tino nam hain mere 2, ala, jisas, ram hain mere<BR>jis nam se jo chahe, jo chahe mujhe bulaye<BR>jisane jo faramaya, jo manga main laya<BR>hun yaron ka main yarye filmon ke sitare 2, dekho nikale chamakate tare<BR>ye sabaka dil bahalayen, main inaka dil bahalaun 2<BR>hiroin se takaraya, hiro ko gusa aya<BR>hun yaron ka main yarangrezi ho ya desi, filmen sabhi maine dekhi 2<BR>har pikchar dekhake socha, main bhi aiktar ban jaun 2<BR>qismat ne ghumaya, hotal men pahunchaya<BR>hun yaron ka main yar<BR><BR><BR><BR>","Jacn jani janardan Lyrics,Anand Bakshi song lyrics,Naseeb film lyrics,Naseeb lyrics,Naseeb movie lyrics,Naseeb songs"
Feb 19,Insan ki zindagi Lyrics – Jhoola,Hindi Lyrics,Insan ki zindagi Lyrics<BR><BR><BR>lyrics: insan ki zindagi<BR>film: jhoola<BR>music: salil choudhary<BR>lyricist: rajinder krishan<BR> <BR>insan ki zindagi hai<BR>duhkhsukh ka ek jhula<BR>anjam usaka duhkh hai<BR>sukh men jo duhkh ko bhula<BR><BR><BR><BR>,"Insan ki zindagi Lyrics,Jhoola film lyrics,Jhoola lyrics,Jhoola movie lyrics,Jhoola songs,Rajinder Krishan song lyrics"
Feb 18,Ye dosti ham Lyrics – Sholay,Hindi Lyrics,"Ye dosti ham Lyrics<BR><BR><BR>lyrics: ye dosti ham<BR>film: sholay<BR>music: r d burman<BR>lyricist: anand bakshi<BR> <BR>ye dosti ham nahin todenge<BR>todenge dam magar tera satha na chodengeai meri jit teri jit teri har meri har<BR>sun ai mere yar<BR>tera gam mera gam teri jan meri jan<BR>aisa apana pyar<BR>khana pina sath hai, marana jina sath hai (2)<BR>sari zindagi<BR>ye dostilogon ko ate hain do nazar ham magar<BR>aisa to nahin<BR>hon juda ya kafa ai khuda de dua<BR>aisa ho nahin<BR>zan par bhi khelenge tere liye le lenge (2)<BR>sabase dushmaniye dosti ham nahin todenge<BR>todenge dam magar tera satha na chodenge<BR><BR><BR><BR>","Ye dosti ham Lyrics,Anand Bakshi song lyrics,Sholay film lyrics,Sholay lyrics,Sholay movie lyrics,Sholay songs"
Feb 17,Hava dhire ana Lyrics – Sujata,Hindi Lyrics,Hava dhire ana Lyrics<BR><BR><BR>lyrics: hava dhire anafilm: sujata<BR>music: s d burman<BR>lyricist: majrooh sultanpuri<BR> <BR>hava dhire ana<BR>nind bhare pankh liye jhula jhula jana<BR>nanhi kali sone chali hava dhire ana<BR>nind bhare pankh liye jhula jhula jana<BR>nanhi kali sone chalichand kiran si gudiya najon ki hai pali 2<BR>aj agar chandaniya ana meri gali<BR>gun gun gun git koi haule haule gana<BR>nind bhare pankh liye jhula jhula janaresham ki dor agar pairon ko ulajhae 2<BR>ghungharu ka dana koi shor macha jae<BR>dane mere jage to phir nindiya tu bahalana<BR>nind bhare pankh liye jhula jhula jana<BR>nanhi kali sone chali hava dhire ana<BR><BR><BR><BR>,"Hava dhire ana Lyrics,Majrooh Sultanpuri song lyrics,Sujata film lyrics,Sujata lyrics,Sujata movie lyrics,Sujata songs"
Feb 16,Mere sapane men Lyrics – Raaj Hath,Hindi Lyrics,Mere sapane men Lyrics<BR><BR><BR>lyrics: mere sapane men<BR>film: raaj hath<BR>music: shankar-jaikishan<BR>lyricist: shailendra<BR> <BR>mere sapane men ana re sajana<BR>mere sapane men ana re<BR>voh bat zara mere kanon men<BR>phir se kah jana re<BR>mere sapane men ana rethake thake nain piya dekhe rah teri<BR>dhire dhire jadu kare chand ki ujeri<BR>sama bada hi suhana re sajana<BR>mere sapane men ana rechori chori ake piya baithana sarahane<BR>jan ke main chup rahungi nind ke bahane<BR>mujhe ched ke jagana re sajana<BR>mere sapane men ana re<BR><BR><BR><BR>,"Mere sapane men Lyrics,Raaj Hath film lyrics,Raaj Hath lyrics,Raaj Hath movie lyrics,Raaj Hath songs,Shailendra song lyrics"
Feb 15,Diwana main chala Lyrics – Pyaar Kiyaa To Darnaa kyaa,Hindi Lyrics,"Diwana main chala Lyrics<BR><BR><BR>lyrics: diwana main chala<BR>film: pyaar kiyaa to darnaa kyaa<BR>music: jatin-lalit<BR>lyricist: sameer<BR> <BR>diwana main chala, use dhundhane, bade pyar se<BR>us ke ghar ka pata, ai hawa tu batakya hai sama, kya asaman<BR>masti men hai sara jahan<BR>khila khila hai mausam<BR>ye fija sndali, ye ghata manachali<BR>diwana main chalasharamayegi, ghabarayegi<BR>fir wo mere pas ayegi<BR>use na jane dunga<BR>gesuon ke tale, ham milenge gale<BR>diwana main chala<BR><BR><BR><BR>","Diwana main chala Lyrics,Pyaar Kiyaa To Darnaa kyaa film lyrics,Pyaar Kiyaa To Darnaa kyaa lyrics,Pyaar Kiyaa To Darnaa kyaa movie lyrics,Pyaar Kiyaa To Darnaa kyaa songs,Sameer song lyrics"
Feb 14,Chand madham hai Lyrics – Railway Platform,Hindi Lyrics,"Chand madham hai Lyrics<BR><BR><BR>lyrics: chand madham hai<BR>film: railway platform<BR>music: madan mohan<BR>lyricist: sahir ludhianvi<BR> <BR>chand madham hai asman chup hai<BR>nind ki god men jahan chup hai<BR>chand madham haidur vadi men dukhiya badal<BR>jhuk ke parbat ko pyar karate hain<BR>dil men nakam hasaraten lekar<BR>ham tera intezar karate hainin baharon ke saye men aja<BR>phir mohabat javan rahe na rahe<BR>zindagi tere namuradon par<BR>kal talak maharaban rahe na raheroz ki tarah, aj bhi tare<BR>subah ki gard men na kho jaye<BR>a tere gam men, jagati ankhen<BR>kamsekam ek rat so jaye<BR>chand madham hai asman chup hai<BR><BR><BR><BR>","Chand madham hai Lyrics,Railway Platform film lyrics,Railway Platform lyrics,Railway Platform movie lyrics,Railway Platform songs,Sahir Ludhianvi song lyrics"
Feb 13,Kangana kanvare kangana Lyrics – Mere Sajnaa Saath Nibhaanaa,Hindi Lyrics,Kangana kanvare kangana Lyrics<BR><BR><BR>lyrics: kangana kanvare kangana<BR>film: mere sajnaa saath nibhaanaa<BR>music: anand milind<BR>lyricist: sameer<BR> <BR>kangana kanvare kangana sajana pukaren tera nam<BR>bindiya ye teri bindiya dekhun main subahosham<BR>tere bin mere din na katen na katen meri raina<BR>ab to kahin bhi ek pal ae na chaina<BR>kangana kanvaremenhadi lagaungi main to tere pyar ki<BR>khushbu lutaungi tujhape bahar ki<BR>ban jaun main tera kajara ban jaun main tera gajara<BR>dekhe tujhako hanse kajara<BR>mera man ye kahe tere man ka banun main gahana<BR>tere bin mere din na katenlipata rahunga main to tere ang se<BR>rang churaunga gori tere rang se<BR>sun to zara kya kahe jhumaka<BR>dil dhadakae tera thumaka<BR>teri rah niharen sada ab to mere naina<BR>ab to kahin bhisaiyan teri yad men zindagi guzar dun<BR>teri tasvir ankhon men utar lun<BR>tere lie hai mera jivan<BR>jaldi se bana mujhako dulhan<BR>ab ho ke juda tumase mujhako nahin rahana<BR>tere bin mere din na katen<BR><BR><BR><BR>,"Kangana kanvare kangana Lyrics,Mere Sajnaa Saath Nibhaanaa film lyrics,Mere Sajnaa Saath Nibhaanaa lyrics,Mere Sajnaa Saath Nibhaanaa movie lyrics,Mere Sajnaa Saath Nibhaanaa songs,Sameer song lyrics"
Feb 12,Tum ne kisi Lyrics – Dharmatma,Hindi Lyrics,"Tum ne kisi Lyrics<BR><BR><BR>lyrics: tum ne kisi<BR>film: dharmatma<BR>music: kalyanji-anandji<BR>lyricist: indeevar<BR> <BR>tum ne kisi se kabhi pyar kiya hai ?<BR>pyar bhara dil kisi ko diya hai ?<BR>pyar kahan apani kismat men<BR>pyar ka bas didar kiya haitum ho itane hasin ke tumapar lakhon marati hongi<BR>tum ho itane jawan, hajaron ahen bharati hongi<BR>kis ko kaha tu ne apana, ban ke rahe kis ka sapana<BR>sapane to sapane hain akhir, kisane inhe sakar kiya haimaine dekha hal dilon ka, dekhe do dilawale<BR>ek duje ke pyar pe dono jan lutanewale<BR>pyar ka sara jahan dushman, dekh saka na un ka milan<BR>auron ki chodo, apani sunao, tum ne kahan dil har diya hai<BR><BR><BR><BR>","Tum ne kisi Lyrics,Dharmatma film lyrics,Dharmatma lyrics,Dharmatma movie lyrics,Dharmatma songs,Indeevar song lyrics"
Feb 11,Mahafil se uth Lyrics – Dooj Ka Chand,Hindi Lyrics,"Mahafil se uth Lyrics<BR><BR><BR>lyrics: mahafil se uth<BR>film: dooj ka chand<BR>music: roshan<BR>lyricist: sahir ludhianvi<BR> <BR>mahafil se uth janevalon, tum logon par kya ilzam<BR>tum abad gharon ke basi, main avara aur badanam<BR>mere sathi, mere sathi, mere sathi khali jam<BR>mere sathi khali jamdo din tum ne pyar jataya, do din tum se mel raha<BR>achcha khasa vaqt kata, aur achcha khasa khel raha<BR>hi hi #(holow laughter)#<BR>achcha khasa khel raha<BR>ab us khel ka zikra hi kaisa, vakt kata aur khel tamam<BR>mere sathitum ne dhundhi sukh ki daulat, maine pala gam ka rog<BR>kaise banata kaise nibhata, ye rishta aur ye sanjog<BR>main ne dil ko dil se tola, tum ne mange pyar ke dam<BR>mere sathitum duniya ko behatar samajhe, main pagal tha kvar hua<BR>tum ko apanane nikala tha, khud se bhi bezar hua<BR>hi hi #(holow laughter again) #<BR>khud se bhi bezar hua<BR>dekh liya ghara phunka tamasha, jan liya apana anjam<BR>mere sathi<BR>mere sathi khali jam<BR><BR><BR><BR>","Mahafil se uth Lyrics,Dooj Ka Chand film lyrics,Dooj Ka Chand lyrics,Dooj Ka Chand movie lyrics,Dooj Ka Chand songs,Sahir Ludhianvi song lyrics"
Feb 10,"Ham yahan, tum Lyrics – Zakhm",Hindi Lyrics,"Ham yahan, tum Lyrics<BR><BR><BR>lyrics: ham yahan, tum<BR>film: zakhm<BR>music: m m kreem<BR>lyricist: anand bakshi<BR> <BR>ham yahan, tum yahan, dil jawan<BR>wo sama lekin kahan, shuru shuru ke pyar ka<BR>fir se chalo, churaye dil yar kajab kuch kahen lab se, pahale kahen sab se<BR>janeman, meri jan, janejan, janejahanchaha tumhe kitana, dhundha tumhe kitana<BR>mil gaye ham magar, kho gaye fir ham kahan<BR><BR><BR><BR>","Ham yahan,tum Lyrics,Anand Bakshi song lyrics,Zakhm film lyrics,Zakhm lyrics,Zakhm movie lyrics,Zakhm songs"
Feb 9,Gila gila pani Lyrics – Satya,Hindi Lyrics,"Gila gila pani Lyrics<BR><BR><BR>lyrics: gila gila panifilm: satya<BR>music: vishal bhardwaj<BR>lyricist: gulzar<BR> <BR>gila gila pani<BR>pani surila pani<BR>hum hum hum hum barase<BR>aya hai kisake ghar se<BR>pani, pani<BR>asaman chalaka hai<BR>asaman bhar gayashishon pe bajati hain bunden<BR>chehare pe chalati hain bunden<BR>ni pa, pa ni<BR>gun gun karata pani<BR>kalashi men bharata pani<BR>hum hum hum hum barase, aya hai kisake ghar seruk ruk ke chalata hai ye dil<BR>mujarim sa lagata hai ye dil<BR>ni pa, pa ni<BR>honthon ne chakha pani<BR>bundon men rakha pani<BR>hum hum hum hum barase, aya hai kisake ghar segila gila pani<BR><BR><BR><BR>","Gila gila pani Lyrics,Gulzar song lyrics,Satya film lyrics,Satya lyrics,Satya movie lyrics,Satya songs"
Feb 8,Suno ji suno Lyrics – Ek Dil Sau Afsaane,Hindi Lyrics,"Suno ji suno Lyrics<BR><BR><BR>lyrics: suno ji suno<BR>film: ek dil sau afsaane<BR>music: shankar-jaikishan<BR>lyricist: shailendra<BR> <BR>suno ji suno, hamari bhi suno<BR>aji maharban hamari bhi suno<BR>na tapa, na thumari, gazal hai na kajari<BR>yah ragini hai pyar ki<BR>suno ji suno, aji maharban<BR>hamari bhi sunotarana hamara zamane se nyara<BR>har ek sur men dil hai dhadakata hua<BR>har ek bol pyara ki jaise sitara<BR>akela gagan men chamakata hua<BR>suno ji sunoisharon men bolun, zuban tak na kholun<BR>nigahon se kah dun samajh lo agar<BR>na yah bekudi hai, na divanagi hai<BR>mujhe to lagi hai tumhari nazar<BR>suno ji sunosuno mere ji ki, meri arzu ki<BR>tamana yahi thi ke tum ho karib<BR>yah chilman hata do, vah jhalki dikha do<BR>ki ab to jaga do hamare nasib<BR>suno ji suno<BR><BR><BR><BR>","Suno ji suno Lyrics,Ek Dil Sau Afsaane film lyrics,Ek Dil Sau Afsaane lyrics,Ek Dil Sau Afsaane movie lyrics,Ek Dil Sau Afsaane songs,Shailendra song lyrics"
Feb 7,Suno to ganga Lyrics – Ram Teri Ganga Maili,Hindi Lyrics,Suno to ganga Lyrics<BR><BR><BR>lyrics: suno to ganga<BR>film: ram teri ganga maili<BR>music: ravindra jain<BR>lyricist: ravindra jain<BR> <BR>suno to ganga ye kya sunae<BR>ke mere tatapara jo loga ae<BR>jinhone aise niyam banae<BR>ke prana jae para vachana na jae<BR>ganga hamari kahe bata ye rote roteram teri ganga maili ho ga{i}<BR>papiyonke papa dhote dhotehama usa deshake vasi hain jisa deshame ganga bahati<BR>rishiyonke sanga rahanevali patitonke sanga rahati<BR>na to hothonpe sachchai nahi dilame safai<BR>karake gangako kharab dete gangaki duhai<BR>kare kya bichari ise apanehi loga duboteram teri ganga maili ho gai<BR>papiyonke papa dhote dhotevahi hai dharati vahi hai ganga badale hai gangavasi<BR>sabake hath lahu se range hain mukha ujale mana kale<BR>diye vachana bhulake jhuthi saugandha khake<BR>apani atma girake chalen sarako uthake<BR>aba to ye papi ganga jalasebhi shudha na hoteram teri ganga maili ho gai<BR>papiyonke papa dhote dhote<BR><BR><BR><BR>,"Suno to ganga Lyrics,Ram Teri Ganga Maili film lyrics,Ram Teri Ganga Maili lyrics,Ram Teri Ganga Maili movie lyrics,Ram Teri Ganga Maili songs,Ravindra Jain song lyrics"
Feb 6,Hamen aur jine Lyrics – Agar Tum Na Hote,Hindi Lyrics,"Hamen aur jine Lyrics<BR><BR><BR>lyrics: hamen aur jine<BR>film: agar tum na hote<BR>music: r d burman<BR>lyricist: gulshan bawra<BR> <BR>hamen aur jine ki chahat na hoti<BR>agar tum na hote, agar tum na hote(hamen jo tumhara sahara na milata<BR>bhanvar men hi rahate kinara na milata 2)<BR>kinare pe bhi to lahar a duboti<BR>agar tum na hote, agar tum na hote(tumhen dekhake to lagata hai aise<BR>baharon ka mausam aya ho jaise 2)<BR>dikhai na deti andheron men jyoti<BR>agar tum na hote, agar tum na hotetumhen kya bataun ke tum mere kya ho<BR>meri zindagi ka tum hi asara ho<BR>main asha ki ladiyan, na rah rah piroti<BR>agar tum na hote, agar tum na hotehar ik gam tumhara sahenge khushi se<BR>karenge na shikava kabhi bhi kisi se<BR>jahan mujh pe hansata, khushi mujhape roti<BR>agar tum na hote, agar tum na hotena jane jo dil se ye avaz ai<BR>milan se hai badhake tumhari judai<BR>ye ankhon ke ansu, na kahalate moti<BR>agar tum na hote, agar tum na hote<BR><BR><BR><BR>","Hamen aur jine Lyrics,Agar Tum Na Hote film lyrics,Agar Tum Na Hote lyrics,Agar Tum Na Hote movie lyrics,Agar Tum Na Hote songs,Gulshan Bawra song lyrics"
Feb 5,Kanchi re kanchi Lyrics – Hare Rama Hare Krishna,Hindi Lyrics,"Kanchi re kanchi Lyrics<BR><BR><BR>lyrics: kanchi re kanchi<BR>film: hare rama hare krishna<BR>music: r d burman<BR>lyricist: anand bakshi<BR> <BR>kanchi re kanchi re, prit meri sanchi<BR>ruk ja na ja dil toda kejhutha hai ye gusa tera sachcha nahin<BR>sachche premi ko tadapana achcha nahin<BR>vapas na aunga main jo chala jaunga<BR>ye teri galiyan choda ke, e etere hathon men hai meri dori jaise<BR>kachche dhage se main bandha aya aise<BR>mushkil hai jina, dede o hasina<BR>vapas mera dil modake, e ela: kancha re kancha re, pyar mera sancha<BR>ruk ja na ja dil toda kerang tere men ye tan rang liya<BR>tan kya hai maine man rang liya<BR>bas chup hi rahana, ab phir na kahana<BR>ruk ja na ja dil toda ke, e e<BR><BR><BR><BR>","Kanchi re kanchi Lyrics,Anand Bakshi song lyrics,Hare Rama Hare Krishna film lyrics,Hare Rama Hare Krishna lyrics,Hare Rama Hare Krishna movie lyrics,Hare Rama Hare Krishna songs"
Feb 4,Chupake chupake chal Lyrics – Chupke Chupke,Hindi Lyrics,"Chupake chupake chal Lyrics<BR><BR><BR>lyrics: chupake chupake chal<BR>film: chupke chupke<BR>music: s d burman<BR>lyricist: anand bakshi<BR> <BR>chupake chupake chal ri puravaiya<BR>o chupake chupake chal ri puravaiya<BR>chupake chupake chal ri puravaiyabansuri bajaye re, ras rachae daya re daya<BR>gopiyon sang kanhaiya<BR>chupakepagal pavan se, kaise koi bole (2)<BR>gori ke mukh se, ghunghata na khole,<BR>dole, haule se man ki naiya<BR>gopiyon sang kanhaiya<BR>chupakeye kya hua mujhako, kya hai ye paheli (2)<BR>aise jaise ke, koi radha ki saheli main bhi,<BR>dhundhu kadam ki chainya<BR>gopiyon sang kanhaiya<BR>chupakeaise samay pe koi, chup bhi rahe kaise (2)<BR>bandh liye rut ne, pag main ghungharu jaise<BR>nache man ta thaiya ta thaiya<BR>gopiyon sang kanhaiya<BR>chupake<BR><BR><BR><BR>","Chupake chupake chal Lyrics,Anand Bakshi song lyrics,Chupke Chupke film lyrics,Chupke Chupke lyrics,Chupke Chupke movie lyrics,Chupke Chupke songs"
Feb 3,Badtameze ek bimari Lyrics – Yeh Jawaani Hai Deewani,Hindi Lyrics,"Badtameze ek bimari Lyrics<BR><BR><BR>lyrics: badtameze ek bimari<BR>film: yeh jawaani hai deewani<BR>music: pritam chakraborty<BR>lyricist: amitabh bhattacharya<BR> <BR>badtameze ek bimari hai<BR>ek aisi bimari<BR>jo dhere dhere waqt ke sath<BR>budhape mein badal jati hai<BR>main kehta hon jab tak budhapa nahi ata<BR>thodi badtameze hi kar lete haipan main pudena dekha<BR>nak ka nagena dekha<BR>chikni chameli dekhi<BR>chikna kamena dekha<BR>chand ne cheater hoke cheat kiya toh<BR>sare tare bole gili gili akhapa para para…<BR>meri bat, teri bat<BR>zyada batein bori bat<BR>thali mein katora leke<BR>alo bhat, muri bhat<BR>mere peche kisi ne repeat kiya toh<BR>sala maine tere muh pe mara mukaispe bhot koi chadha hai<BR>theharna jane na<BR>ab toh kya bura kya bhala hai<BR>fark pehchane na<BR>zid pakad ke khada hai kambakht<BR>chodna jane nabadtamez dil, batamez dil, batamiz dil<BR>mane na, mane na<BR>badtamez dil, batamez dil, batamiz dil<BR>mane na, mane nayeh jo hal hai, sawal hai, kamal hai<BR>jane na jane na<BR>badtamez dil, batamez dil badtamez dil<BR>mane nahawa mein havana dekha<BR>dhimka falana dekha<BR>seng ka singhara khake<BR>sher ka ghurana dekha<BR>pori duniya ka gol gol chakar leke<BR>maine duniya ko mara dhakapa para para<BR>hey bolywod holywod very very joly god<BR>rayi ke pahad par ten futa liliput<BR>mere peche kisi ne repeat kiya toh<BR>sala maine tere muh pe mara mukaayashi ke one way se khudko<BR>modna jane na<BR>kambal bewajah sharam ka<BR>odhna jane na<BR>zid pakad ke khadha hai kambakht<BR>chodhna jane na… hahabadtamez dil, batamez dil, batamiz dil<BR>mane na, mane na<BR>badtamez dil, batamez dil, batamiz dil<BR>mane na, mane naaj sare, chand tare<BR>ban gaye hai disco lights<BR>jal ke, bujha ke humko bula ke<BR>keh rahe hai, party al nights<BR>nata betuki dilagi se, todna jane na<BR>ane wale kal ki fikar se, judna jane nazid pakad ke khada hai kambakht<BR>chodhna jane na… hahabadtamez dil, batamez dil, batamiz dil<BR>mane na, mane na<BR>badtamez dil, batamez dil, batamiz dil<BR>mane na, mane nayeh jo hal hai, sawal hai, kamal hai<BR>jane na jane na<BR>badtamez dil, batamez dil badtamez dil<BR>mane na<BR><BR><BR><BR>","Badtameze ek bimari Lyrics,Amitabh Bhattacharya Song lyrics,Yeh Jawaani Hai Deewani film lyrics,Yeh Jawaani Hai Deewani lyrics,Yeh Jawaani Hai Deewani movie lyrics,Yeh Jawaani Hai Deewani songs"
Feb 2,Ek nadi thi Lyrics – Mirzya,Hindi Lyrics,Ek nadi thi Lyrics<BR><BR><BR>lyrics: ek nadi thi<BR>film: mirzya<BR>music: shankar-ehsaan-loy<BR>lyricist: gulzar<BR> <BR>ek nadi thi dono kinare<BR>tham ke behti thi<BR>ek nadi thi<BR>ek nadi thi koi kinara chod na sakti thi<BR>ek nadi thi<BR>ek nadi thi<BR>ek nadi thi<BR>ek nadi thi<BR>ek nadi thi<BR>todti toh sailab a jata<BR>todti toh sailab a jata<BR>karvat le to sari zamen beh jati<BR>ek nadi thi<BR>ek nadi thi dono kinare<BR>tham ke behti thi<BR>ek nadi thi dono kinare<BR>tham ke behti thi<BR>ek nadi thi<BR>azad thi jab jharne ki tarah<BR>jharne ki tarah<BR>azad thi jab jharne ki tarah<BR>jharne ki tarah<BR>jharne ki tarah<BR>jharne ki tarah<BR>m azad thi jab jharne ki tarah<BR>chatano pe behti thi<BR>ek nadi thi<BR>ek nadi thi<BR>ek nadi thi dono kinare<BR>tham ke behti thi<BR>ek nadi thi<BR>hm dil ek zalim<BR>hakim tha woh<BR>uski zanjeron mein rehti thi<BR>ek nadi thi<BR>hm dil ek zalim hakim tha woh<BR>uski zanjeron mein rehti thi<BR>(uski zanjeron pe rehti thi)<BR>ek nadi thi<BR>ek nadi thi dono kinare<BR>ek nadi thi dono kinare<BR>tham ke behti thi<BR>ek nadi thi<BR>ek nadi thi koi kinara chod na sakti thi<BR>ek nadi thi<BR>ek nadi thi<BR><BR><BR><BR>,"Ek nadi thi Lyrics,Gulzar song lyrics,Mirzya film lyrics,Mirzya lyrics,Mirzya movie lyrics,Mirzya songs"
Feb 1,A palakon men Lyrics – Mad Bhare Nain,Hindi Lyrics,"A palakon men Lyrics<BR><BR><BR>lyrics: a palakon men<BR>film: mad bhare nain<BR>music: s d burman<BR>lyricist: shailendra<BR> <BR>a palakon men a, sapane saja<BR>behosh raton ki nindiya chura<BR>a palakon men ajis ragini ko bhigi hui chandani ga rahi hai<BR>mere dhadakate dil se usi ki sada a rahi hai<BR>a palakon men ayah pyas kaisi hai akar ye jalate sitaron se puch le<BR>bechainiyan har pal machalati baharon se puch le<BR>a palakon men a<BR><BR><BR><BR>","A palakon men Lyrics,Mad Bhare Nain film lyrics,Mad Bhare Nain lyrics,Mad Bhare Nain movie lyrics,Mad Bhare Nain songs,Shailendra song lyrics"
Jan 31,Tum jaise bigade Lyrics – Jab Pyar Kisi Se Hota Hai,Hindi Lyrics,Tum jaise bigade Lyrics<BR><BR><BR>lyrics: tum jaise bigade<BR>film: jab pyar kisi se hota hai<BR>music: shankar-jaikishan<BR>lyricist: hasrat jaipuri<BR> <BR>tum jaise bigade babu se main ankhiyan bachaun<BR>thingin thingin nachun aur duniya ko nachaun<BR>tum jaise bigadeankhon men madhushale rang bhare ye pyale<BR>chandasuraj donon mere kanon ke hain bale 2<BR>apane ap ko kya samajho ho babu o babu<BR>tum jaise bigademukh pe lat laharae ghan badara sharamae<BR>nil gagan ka banka rahi payal bandhane ae 2<BR>apane ap ko kya samajho ho babu o babu<BR>tum jaise bigade<BR><BR><BR><BR>,"Tum jaise bigade Lyrics,Hasrat Jaipuri song lyrics,Jab Pyar Kisi Se Hota Hai film lyrics,Jab Pyar Kisi Se Hota Hai lyrics,Jab Pyar Kisi Se Hota Hai movie lyrics,Jab Pyar Kisi Se Hota Hai songs"
Jan 30,Chup gaya koi Lyrics – Champakali,Hindi Lyrics,"Chup gaya koi Lyrics<BR><BR><BR>lyrics: chup gaya koi<BR>film: champakali<BR>music: hemant kumar<BR>lyricist: rajinder krishan<BR> <BR>chup gaya koi re, dur se pukar ke<BR>dard anokhe hay, de gaya pyar ke<BR>chup gayaaj hain suni suni, dil ki ye galiyan<BR>ban gain kante meri, khushiyon ki kaliyan<BR>pyar bhi khoya maine, sab kuch har ke<BR>dard anokhe hay, de gaya pyar ke<BR>chup gayaankhiyon se nind gai, manava se chain re<BR>chup chup roe mere, khoe khoe nain re<BR>hay yahi to mere, din the singar ke<BR>dard anokhe hay, de gaya pyar ke<BR>chup gaya<BR><BR><BR><BR>","Chup gaya koi Lyrics,Champakali film lyrics,Champakali lyrics,Champakali movie lyrics,Champakali songs,Rajinder Krishan song lyrics"
