Date,Title,Lyrics,Categories,Tag
"September 9, 2016",Say you won’t let go Lyrics - James arthur,"<h2 style=!)text-align: center;!)>Say you won’t let go Lyrics - James arthur</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1]<BR>I met you in the dark, you lit me up<BR>You made me feel as though I was enough<BR><BR>We danced the night away, we drank too much<BR>I held your hair back when you were throwin' up<BR><BR><BR>[Pre-Chorus]<BR>Then, you smiled over your shoulder<BR><BR>For a minute<BR>, I was stone-cold sober<BR>I pulled you closer to my chest<BR>And you asked me to stay over<BR>I said, ""I already told ya<BR>I think that you should get some rest""<BR><BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Chorus]<BR>I knew I loved you then, but you'd never know<BR>'Cause I played it cool when I was scared of letting go<BR>I knew I needed you, but I never showed<BR>But I wanna stay with you until we're grey and old<BR><BR><BR>[Post-Chorus]<BR>Just say you won't let go<BR>Just say you won't let go<BR><BR>[Verse 2]<BR>I'll wake you up with some breakfast in bed<BR>I'll bring you coffee with a kiss on your head<BR><BR>And I'll take the kids to school, wave them goodbye<BR>And I'll thank my lucky stars for that night<BR><BR><BR>[Pre-Chorus]<BR>When you looked over your shoulder<BR>For a minute, I forget that I'm older<BR>I wanna dance with you right now, woah<BR><BR>And you look as beautiful as ever<BR>And I swear that every day, you'll get better<BR>You make me feel this way somehow<BR><BR><BR>[Chorus]<BR>I'm so in love with you and I hope you know<BR>Darlin', your love is more than worth its weight in gold<BR>We've come so far, my dear, look how we've grown<BR>And I wanna stay with you until we're grey and old[Post-Chorus]<BR>Just say you won't let go<BR>Just say you won't let go<BR><BR>[Bridge]<BR>I wanna live with you even when we're ghosts<BR>'Cause you were always there for me when I needed you most<BR><BR><BR>[Chorus]<BR>I'm gonna love you till my lungs give out<BR>I promise till death we part, like in our vows<BR>So, I wrote this song for you, now everybody knows<BR>That it's just you and me till we're grey and old<BR><BR><BR>[Post-Chorus]<BR>Just say you won't let go<BR>Just say you won't let go<BR>Just say you won't let go<BR>Oh, just say you won't let go</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - Back from the Edge By James arthur</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - September 9, 2016</p></blockquote>",English Lyrics,"Say you won’t let go Lyrics,R&B,Pop,UK Pop,UK R&B,Alternative R&B,Adult Contemporary,Easy Listening,Acoustic,Singer-Songwriter,Ballad,UK"
"December 9, 2022",Kill bill Lyrics - Sza,"<h2 style=!)text-align: center;!)>Kill bill Lyrics - Sza</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1]<BR>I'm still a fan even though I was salty<BR>Hate to see you with some other broad, know you happy<BR>Hate to see you happy if I'm not the one drivin'<BR><BR><BR>[Pre-Chorus]<BR>I'm so mature, I'm so mature<BR><BR>I'm so mature, I got me a therapist to tell me there's other men<BR><BR>I don't want none, I just want you<BR>If I can't have you, no one should, I might<BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Chorus]<BR>I might kill my ex, not the best idea<BR>His new girlfriend's next, how'd I get here?<BR>I might kill my ex, I still love him, though<BR><BR>Rather be in jail than alone<BR><BR><BR>[Verse 2]<BR>I get the sense that it's a lost cause<BR>I get the sense that you might really love her<BR>The text gon' be evidence, this text is evidence<BR>I try to ration with you, no murders, no crime of passion<BR>But, damn, you was out of reach<BR>You was at the farmer's market with your perfect peach<BR><BR>Now I'm in amazement, playin' on my patience<BR>Now you layin' face-down, got me singin' over a beat<BR><BR>[Pre-Chorus]<BR>I'm so mature, I'm so mature<BR><BR>I'm so mature, I got me a therapist to tell me there's other men<BR><BR>I don't want none, I just want you<BR>If I can't have you, no one will, I (I might)<BR><BR>[Chorus]<BR>I might kill my ex, not the best idea<BR>His new girlfriend's next, how'd I get here?<BR>I might kill my ex, I still love him, though<BR><BR>Rather be in jail than alone[Bridge]<BR>I did it all for love (Love)<BR>I did it all on no drugs (Drugs)<BR>I did all of this sober<BR>I did it all for us, oh<BR>I did it all for love (Love)<BR>I did all of this on no drugs (Drugs)<BR>I did all of this sober<BR>Don't you know I did it all for us? (I'm gon' kill your ass tonight)<BR><BR><BR>[Chorus]<BR>Oh, I just killed my ex, not the best idea (Idea)<BR>Killed his girlfriend next, how'd I get here?<BR>I just killed my ex, I still love him, though (I do)<BR><BR>Rather be in hell than alone</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - SOS By Sza</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - December 9, 2022</p></blockquote>",English Lyrics,"Kill bill Lyrics,Pop,Alternative R&B,Alternative Pop,Psychedelic,Bedroom Pop,Trip-Hop"
"February 14, 2023",A&w Lyrics - Lana del rey,"<h2 style=!)text-align: center;!)>A&w Lyrics - Lana del rey</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Part I]<BR><BR>[Verse 1]<BR>I haven't done a cartwheel since I was nine<BR>I haven't seen my mother in a long, long time<BR><BR>I mean, look at me<BR>Look at the length of my hair, and my face, the shape of my body<BR>Do you really think I give a damn<BR>What I do after years of just hearing them talking?<BR><BR><BR>[Pre-Chorus]<BR>I say I live in Rosemead, really, I'm at the Ramada<BR>It doesn't really matter, doesn't really, really matter<BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Chorus]<BR>Call him up, come into my bedroom<BR>Ended up, we fuck on the hotel floor<BR>It's not about havin' someone to love me anymorе<BR>This is the experiеnce of bein' an American whore<BR><BR><BR>[Verse 2]<BR>Called up one drunk, called up another<BR>Forensic Files wasn't on<BR><BR>Watching Teenage Diary of a Girl<BR><BR>Wondering what went wrong<BR>I'm a princess, I'm divisive<BR>Ask my why, why, why I'm like this<BR>Maybe I just kinda like this<BR>I don't know, maybe I'm just like this<BR><BR><BR>[Pre-Chorus]<BR>I say I live in Rosemead, really, I'm at the Ramada<BR>It doesn't really matter, doesn't really, really matter<BR><BR>[Chorus]<BR>Call him up, he comes over again<BR>Yeah, I know I'm over my head but, oh<BR>It's not about havin' someone to love me anymore<BR>No, this is the experience of bein' an American whore[Verse 3]<BR>I mean look at my hair<BR>Look at the length of it and the shape of my body<BR><BR>If I told you that I was raped<BR>Do you really think that anybody would think<BR>I didn't ask for it? I didn't ask for it<BR>I won't testify, I already fucked up my story<BR><BR>On top of this (Mm), so many other things you can't believe<BR>Did you know a singer can still be<BR>Looking like a sidepiece at thirty-three?<BR><BR>God's a charlatan, don't look back, babe<BR>Puts the shower on while he calls me<BR>Slips out the back door to talk to me<BR>I'm invisible, look how you hold me<BR>I'm invisible, I'm invisible<BR>I'm a ghost now, look how you hold me now<BR><BR><BR>[Chorus]<BR>It's not about havin' someone to love me anymore (Oh, okay)<BR>No, this is the experience of bein' an American whore<BR>It's not about havin' someone to love me anymore<BR>No, this is the experience of bein' an American whore<BR><BR><BR>[Part II]<BR><BR>[Intro]<BR>This is the experience of bein' an American whore<BR>This is the experience of bein' an American whore<BR>This is the experience of bein' an American whore<BR><BR>Woo[Chorus]<BR>Jimmy Jimmy cocoa puff, Jimmy Jimmy ride<BR>Jimmy Jimmy cocoa puff, Jimmy, get me high (Oh my god)<BR><BR>Love me if you love or not, you can be my light<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR><BR>Your mom called, I told her, you're fuckin' up big time<BR><BR>[Post-Chorus]<BR>Your mom called, I told her, you're fuckin' up big time<BR><BR>[Chorus]<BR>Jimmy Jimmy cocoa puff, Jimmy Jimmy ride<BR>Jimmy Jimmy cocoa puff, Jimmy, get me high<BR><BR>Love me if you live and love, you can be my light (Mm)<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR><BR>Your mom called, I told her, you're fucking up big time<BR><BR>[Verse]<BR>Jimmy, you should switch it up, baby, light it up<BR>Jimmy, if you leave the house, find me in the club (Like)<BR>Jimmy, if you switch it up, you should light it up<BR>Jimmy, if you leave the house, find me in the club (Like, surf's up)<BR><BR>Your mom called, I told her, you're fuckin' up big time<BR>But I don't care, baby, I already lost my mind<BR>Jimmy, if I lie it up, find me in the club (Mind, mind)<BR><BR>Your mom called, I told her, you're fuckin' up big time<BR><BR>[Chorus]<BR>Jimmy Jimmy cocoa puff, Jimmy Jimmy ride<BR>Jimmy Jimmy cocoa puff, Jimmy, get me high<BR><BR>Love me if you love or not, you can be my light<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR>Jimmy only love me when he wanna get high<BR><BR>Your mom called, I told her, you're fuckin' up big time</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - Did you know that there’s a tunnel under Ocean Blvd By Lana del rey</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - February 14, 2023</p></blockquote>",English Lyrics,"A&w Lyrics,Pop,Experimental,Experimental Pop,Folk,Folk Pop,Americana,Trip-Hop,Art Pop,Alternative Pop,Alternative,Singer-Songwriter"
"February 3, 2023",Boy’s a liar pt. 2 Lyrics - Pinkpantheress & ice spice,"<h2 style=!)text-align: center;!)>Boy’s a liar pt. 2 Lyrics - Pinkpantheress & ice spice</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1: PinkPantheress]<BR>Take a look inside your heart<BR>Is there any room for me<BR> (Is there any room for me?)<BR>I won't have to hold my breath<BR>Till you get down on one knee<BR> (Till you get down on one knee)<BR>Because you only want to hold me<BR>When I'm looking good enough (When I'm looking good enough)<BR>Did you ever feel me?<BR>Would you ever picture us? (Would you ever picture us?)<BR><BR>[Verse 2: PinkPantheress]<BR>Every time I pull my hair<BR>Well, it's only out of fear (Only out of fear)<BR>That you'll find me ugly<BR>And one day you'll disappear because<BR>What's the point of crying?<BR>It was nеver even lovе (It was never even love)<BR>Did you ever want me?<BR>Was I ever good enough? (Ever good enough?)<BR><BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Chorus: PinkPantheress]<BR>The-the boy's a liar, the boy's a liar<BR>He doesn't see ya, you're not looking at me, boy<BR>The boy's a liar, the boy's a liar<BR>He doesn't see ya, you're not looking at me, boy<BR><BR><BR>[Post-Chorus: PinkPantheress]<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough<BR><BR>[Verse 3: Ice Spice]<BR>He say that I'm good enough, grabbin' my duh-duh-duh<BR><BR>Thinkin' 'bout shit that I shouldn't have (Huh)<BR>So I tell him there's one of me, he makin' fun of me (Ha-ha)<BR>His girl is a bum to me (Grrah)<BR>Like that boy is a cap<BR>Sayin' he home, but I know where he at, like<BR>Bet he blowin' her back<BR>Thinkin' 'bout me 'cause he know that ass fat (Damn)<BR><BR>And it been what it been (Huh)<BR>Callin' his phone like, ""Yo, send me a pin""<BR>Duckin' my shit, 'cause he know what I'm on (Grrah)<BR><BR>But when he hit me I'm not gon' respond (Grrah)<BR>But I don't sleep enough without you<BR>And I can't eat enough without you (Huh)<BR>If you don't speak, does that mean we're through? (Huh)<BR>Don't like sneaky shit that you do (Grrah)[Chorus: PinkPantheress]<BR>The-the boy's a liar, the boy's a liar<BR>He doesn't see ya, you're not looking at me, boy<BR>The boy's a liar, the boy's a liar<BR>He doesn't see ya, you're not looking at me, boy<BR><BR>[Post-Chorus: PinkPantheress]<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough<BR>Good eno-o-ough, good eno-o-ough</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - PP2* By Pinkpantheress & ice spice</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - February 3, 2023</p></blockquote>",English Lyrics,"Boy’s a liar pt. 2 Lyrics,Rap,Pop,UK,Chiptune,Remix,Dance-Pop,Alternative Dance,UK Pop,Alternative Pop"
"September 1, 2021",Until i found you Lyrics - Stephen sanchez,"<h2 style=!)text-align: center;!)>Until i found you Lyrics - Stephen sanchez</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1: Stephen Sanchez]<BR>Georgia<BR>Wrap me up in all your—<BR><BR>I want ya<BR>In my arms, oh, let me<BR>Hold ya<BR>I'll never let you go again<BR>Like I did<BR>Oh, I used to say<BR><BR>[Chorus: Stephen Sanchez & Georgia Brown]<BR>""I would never fall in love again until I found her""<BR><BR>I said, ""I would never fall, unless it's you I fall into""<BR>I was lost within the darkness, but then I found her<BR><BR>I found you<BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Verse 2: Stephen Sanchez & Georgia Brown]<BR>Georgia<BR>Pulled me in, I asked to<BR>Love her<BR>Once again, you fell, I<BR>Caught ya<BR>I'll never let you go again<BR>Like I did<BR>Oh, I used to say<BR><BR>[Chorus: Stephen Sanchez & Georgia Brown]<BR>""I would never fall in love again until I found her""<BR><BR>I said, ""I would never fall unless it's you I fall into""<BR>I was lost within the darkness, but then I found her<BR><BR>I found you<BR><BR>[Guitar Solo]<BR><BR>[Chorus: Stephen Sanchez & Georgia Brown]<BR>""I would never fall in love again until I found her""<BR><BR>I said, ""I would never fall unless it's you I fall into""<BR>I was lost within the darkness, but then I found her<BR><BR>I found you</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - Easy On My Eyes By Stephen sanchez</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - September 1, 2021</p></blockquote>",English Lyrics,"Until i found you Lyrics,Pop,Acoustic,Ballad,Singer-Songwriter,Bedroom Pop,Soft Rock,Alternative Pop,Alternative"
"January 13, 2023",Flowers Lyrics - Miley cyrus,"<h2 style=!)text-align: center;!)>Flowers Lyrics - Miley cyrus</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1]<BR>We were good, we were gold<BR>Kinda dream that can't be sold<BR>We were right 'til we weren't<BR><BR>Built a home and watched it burn<BR><BR><BR>[Pre-Chorus]<BR>Mm, I didn't wanna leave you, I didn't wanna lie<BR>Started to cry, but then remembered I<BR><BR><BR>[Chorus]<BR>I can buy myself flowers<BR>Write my name in the sand<BR>Talk to myself for hours<BR>Say things you don't understand<BR>I can take myself dancing<BR>And I can hold my own hand<BR><BR>Yeah, I can love me better than you can<BR><BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Post-Chorus]<BR>Can love me better, I can love me better, baby<BR>Can love me better, I can love me better, baby<BR><BR><BR>[Verse 2]<BR>Paint my nails cherry-red<BR>Match the roses that you left<BR>No remorse, no regret<BR>I forgive every word you said<BR><BR><BR>[Pre-Chorus]<BR>Ooh, I didn't wanna leave you, baby, I didn't wanna fight<BR>Started to cry, but then remembered I<BR><BR><BR>[Chorus]<BR>I can buy myself flowers<BR>Write my name in the sand<BR>Talk to myself for hours, yeah<BR>Say things you don't understand<BR>I can take myself dancing, yeah<BR>I can hold my own hand<BR><BR>Yeah, I can love me better than you can<BR><BR><BR>[Post-Chorus]<BR>Can love me better, I can love me better, baby<BR>Can love me better, I can love me better, baby<BR>Can love me better, I can love me better, baby<BR>Can love me better, I (Ooh, I)[Bridge]<BR>I didn't wanna leave you, I didn't wanna fight<BR>Started to cry, but then remembered I<BR><BR><BR>[Chorus]<BR>I can buy myself flowers (Uh-huh)<BR>Write my name in the sand<BR>Talk to myself for hours (Yeah)<BR>Say things you don't understand (Better than you)<BR>I can take myself dancing, yeah<BR>I can hold my own hand<BR><BR>Yeah, I can love me better than<BR>Yeah, I can love me better than you can<BR><BR><BR>[Post-Chorus]<BR>Can love me better, I can love me better, baby (Uh)<BR>Can love me better, I can love me better, baby (Than you can)<BR>Can love me better, I can love me better, baby<BR>Can love me better, I</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - Endless Summer Vacation By Miley cyrus</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - January 13, 2023</p></blockquote>",English Lyrics,"Flowers Lyrics,Pop,Funk-Pop,Dance Rock,Pop-Rock,Nu Disco,Dance-Pop,Dance"
"November 25, 2022",Ялрс (ildb) Lyrics - Soda luv,"<h2 style=!)text-align: center;!)>Ялрс (ildb) Lyrics - Soda luv</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Текст песни «​ЯЛРС»]<BR><BR>[Припев<BR>]<BR>Я люблю разных сучек:<BR>Грязных сучек, белых сучек, чёрных сучек<BR>Умных, глупых и неадекватных сучек (Неадекватных сучек)<BR>Люблю высоких сучек, низких сучек, толстых сучек, skinny сучек<BR>Люблю сук с района и богатых сучек (Сучек)<BR><BR>Я люблю лапать сучек, трахать сучек, пимпить сучек, паппать сучек (Пау)<BR>Презики всегда ношу на всякий случай (Пау)<BR>Я люблю шлёпать сучек, шёпот сучек (Пш-ш), стоны сучек (Ах)<BR>Если мне нужна одна, то это одна тонна сучек (Много)<BR><BR>BoyWithUke 'Toxic' Official Lyrics & Meaning | Verified<BR>[Куплет]<BR>Я-Я-Я нихуя не верный — все малыхи это знают<BR>У меня нет постоянки — значит, я не изменяю (Факт)<BR>Мысли о хуйне меня к наркотикам склоняют<BR>Пять лямов на руке, я без охранника слоняюсь (Пр-р)<BR><BR>Малой, как волосы с лобка — вырос, став жёстким<BR><BR>Взял на пробу и молился: «​Лишь бы был стафф жёстким» (Пожалуйста)<BR>Боль стоит дорого, но она стоит того<BR>Чел любит Hi-Tech, но у него десятый Айфон (Р-р-р-р)<BR><BR>Больше не нюхаю дерьмо, я внедорожник (Skrrt)<BR><BR>Её киска не мой опп, но хочу её уничтожить (Пау-пау)<BR>Ты кладёшь бабки к зеркалу, чтобы их приумножить (Why?)<BR>Всегда знал, что буду богатым, просто надо было дожить (Пау-пау-пау)<BR>Сорок два дага со мной, не Lil Baby, я Анжи<BR><BR>Нахуй разжёвывать сто раз, если есть ножи? (Ай)<BR>Сука — Cardi B, на мне блины будто я лёг на жим (На жим)<BR>Перевёл страпон в автоматический режим<BR>Они думают, что раз я молодой, то я живу быстро<BR>С ними не согласна индика и лина канистра (Сколько стоит?)<BR><BR>О, о, ра-ра, похуй на числа<BR>Приходится мешать, я ща сипаю грязный на Чистых<BR><BR>Если белый попытается ограбить — я попробую убить его (Пр-р)<BR>Мне не нужен плед, чтобы накрыть его<BR><BR>Мой ствол заставит Ваню Гамаза тебе завидовать<BR><BR>И тебе резко станет отвратительно, о, о (Хуёво)<BR>Чекай, еблан, у меня клан, и мы как Сопрано<BR><BR>Стоп! Рано! Свой рот от моего члена убрала<BR>Я люблю сучек-роботов — это их программа (Пш-пш-пш)<BR>Обрез во рту, как будто она сосёт араба[Припев]<BR>Я люблю разных сучек:<BR>Грязных сучек, белых сучек, чёрных сучек<BR>Умных, глупых и неадекватных сучек (Неадекватных сучек)<BR>Люблю высоких сучек (Эй), низких сучек, толстых сучек (Эй), skinny сучек<BR>Люблю сук с района и богатых сучек (Сучек)<BR><BR>Я люблю лапать сучек, трахать сучек, пимпить сучек, паппать сучек<BR>Презики всегда ношу на всякий случай (А-а)<BR>Я люблю шлёпать сучек, шёпот сучек (Пш-ш), стоны сучек (Ах)<BR>Если мне нужна одна, то это одна тонна сучек (Много)</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - НИЧЕГО ЛИЧНОГО 2 (NOTHING PERSONAL 2) By Soda luv</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - November 25, 2022</p></blockquote>",English Lyrics,"Ялрс (ildb) Lyrics,Rap,Dark Trap,Русский рэп (Russian Rap),Русский трэп (Russian Trap),Россия (Russia),Trap"
"May 25, 2008",Viva la vida Lyrics - Coldplay,"<h2 style=!)text-align: center;!)>Viva la vida Lyrics - Coldplay</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1: Chris Martin]<BR>I used to rule the world<BR>Seas would rise when I gave the word<BR><BR>Now in the morning, I sleep alone<BR>Sweep the streets I used to own<BR><BR><BR>[Instrumental Interlude]<BR><BR>[Verse 2: Chris Martin]<BR>I used to roll the dice<BR>Feel the fear in my enemies' eyes<BR><BR>Listen as the crowd would sing<BR>""Now the old king is dead, long live the king""<BR><BR>One minute, I held the key<BR><BR>Next, the walls were closed on me<BR><BR>And I discovered that my castles stand<BR>Upon pillars of salt and pillars of sand<BR><BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Chorus: Chris Martin]<BR>I hear Jerusalem bells a-ringin'<BR>Roman cavalry choirs are singin'<BR><BR>Be my mirror, my sword and shield<BR><BR>My missionaries in a foreign field<BR><BR>For some reason I can't explain<BR>Once you'd gone, there was never<BR><BR>Never an honest word<BR>And that was when I ruled the world<BR><BR><BR>[Interlude]<BR><BR>[Verse 3: Chris Martin]<BR>It was the wicked and wild wind<BR>Blew down the doors to let me in<BR><BR>Shattered windows and the sound of drums<BR>People couldn't believe what I'd become<BR><BR>Revolutionaries wait<BR>For my head on a silver plate<BR><BR>Just a puppet on a lonely string (Mmm, mmm)<BR>Aw, who would ever wanna be king?<BR><BR><BR>[Chorus: Chris Martin]<BR>I hear Jerusalem bells a-ringin'<BR>Roman cavalry choirs are singin'<BR><BR>Be my mirror, my sword and shield<BR><BR>My missionaries in a foreign field<BR><BR>For some reason I can't explain<BR>I know Saint Peter won't call my name<BR><BR>Never an honest word<BR>But that was when I ruled the world[Bridge: Brian Eno, Guy Berryman, Jonny Buckland & Will Champion]<BR>Oh-oh-oh, oh-oh, oh<BR>Oh-oh-oh, oh-oh, oh<BR>Oh-oh-oh, oh-oh, oh<BR>Oh-oh-oh, oh-oh, oh<BR><BR>[Chorus: Chris Martin, Brian Eno, Guy Berryman, Jonny Buckland & Will Champion]<BR>(Oh-oh-oh, oh-oh, oh)<BR>Hear Jerusalem bells a-ringin'<BR><BR>(Oh-oh-oh, oh-oh, oh)<BR>Roman cavalry choirs are singin'<BR><BR>(Oh-oh-oh, oh-oh, oh)<BR>Be my mirror, my sword and shield<BR><BR>(Oh-oh-oh, oh-oh, oh)<BR>My missionaries in a foreign field<BR><BR>(Oh-oh-oh, oh-oh, oh)<BR>For some reason I can't explain<BR><BR>(Oh-oh-oh, oh-oh, oh)<BR>I know Saint Peter won't call my name<BR><BR>Never an honest word<BR>But that was when I ruled the world<BR><BR><BR>[Outro]<BR>Mmm, mmm, mmm, mmm<BR>Mmm, mmm, mmm, mmm<BR>Mmm, mmm</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - Viva la Vida or Death and All His Friends By Coldplay</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - May 25, 2008</p></blockquote>",English Lyrics,"Viva la vida Lyrics,Pop,Rock,Rock Pop,UK Pop,Chamber Pop,Alternative Pop,Alternative,Alternative Rock,Classical Crossover,Art Pop,Art Rock,Singer-Songwriter,Orchestral,Adult Alternative,Adult Contemporary,Pop-Rock,Chamber Music,Baroque Pop,British Rock,Soundtrack,UK"
"May 20, 2020",藤井風 (fujii kaze) - 死ぬのがいいわ (shinunoga e-wa) (romanized) Lyrics,"<h2 style=!)text-align: center;!)>藤井風 (fujii kaze) - 死ぬのがいいわ (shinunoga e-wa) (romanized) Lyrics</h2> <BR><BR><BR><p style=!)text-align: center;!)>[Verse 1]<BR>Yubikiri genman hora demo fuitara<BR>Hari demo nan demo nomasete itadaki Monday<BR>It doesn't matter if it's Sunday<BR><BR>Kagami yo kagami yo kono yo de ichiban<BR>Kawaru koto no nai ai wo kureru no wa dare<BR>No need to ask 'cause it's my darling<BR><BR>[Chorus]<BR>Watashi no saigo wa anata ga ii (Ii)<BR>Anata to kono mama osaraba suru yori<BR>Shinu no ga ii wa<BR>Shinu no ga ii wa<BR>Sando no meshi yori anta ga ii no yo (Ii)<BR>Anta to kono mama osaraba suru yo ka<BR>Shinu no ga ii wa<BR>Shinu no ga ii wa<BR><BR>Ken Carson 'Freestyle 2' Official Lyrics & Meaning | Verified<BR>[Verse 2]<BR>Soredemo tokidoki uwatsuku my heart<BR>Shindemo naorana naoshite misemasu baby<BR>Yeah, I ain't nothin' but ya baby<BR>Ushinatte hajimete kigatsuku nante<BR>Sonna dasai koto mou shita nai no yo goodbye<BR>Oh, don't you ever say bye-bye<BR>Yeah<BR><BR>[Chorus]<BR>Watashi no saigo wa anata ga ii (Ii)<BR>Anata to kono mama osaraba suru yori<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Sando no meshi yori anta ga ii no yo (Ii)<BR>Anta to kono mama osaraba suru yo ka<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR><BR>[Instrumental Interlude]<BR><BR>[Chorus]<BR>Watashi no saigo wa anata ga ii<BR>Anata to kono mama osaraba suru yori<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Sando no meshi yori anta ga ii no yo<BR>Anta to kono mama osaraba suru yo ka<BR>Shinu no ga ii wa (Shinu no ga ii wa)<BR>Shinu no ga ii wa (Shinu no ga ii wa)[Outro]<BR>Soredemo tokidoki uwatsuku my heart<BR>Sonna dasai no wa mou iranai no yo bye-bye<BR>I'll always stick with ya, my baby</p><BR><BR><BR><BR><blockquote style=!)text-align: center;!)><p style=!)margin: 5px;!)><strong>Album</strong> - 藤井風 (Fujii Kaze) - HELP EVER HURT NEVER (Romanized) By Genius romanizations</p><p style=!)margin-top: 5px;!)><strong>Release Date</strong> - May 20, 2020</p></blockquote>",English Lyrics,"藤井風 (fujii kaze) - 死ぬのがいいわ (shinunoga e-wa) (romanized) Lyrics,Pop,Romanized"
