Date,Title,Categories,Lyrics,Tag
Jan 17,Guruvaram Sayamkalam Lyrics – Kirrak Party (2018),Telugu Lyrics,Guruvaram Sayamkalam Lyrics<BR><BR><BR>kalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevo<BR>once more..kalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevogaallo thelaa<BR>moon-ekki oogesa ooyala<BR>tholipremalo of course idhi maamule<BR>maayo hayo nee kannulo edo undile<BR>unnattundi thala kindulu ayyaalemathipoyene athigaa<BR>adigindhi nee jathaga..padha padha mantoo parugu these<BR>aapalen thondara<BR>ninnu choodagane ganthulese<BR>manasu chindara vandarakalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevo<BR>once more..kalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevoguruvaram sayamkalam kalisochchindiraa<BR>adhrustam ara meter dhooram lo undhira<BR>ninna kanna kalale black and whiteu<BR>nedu colour ayipoyele<BR>chaka chaka samayam breaku lesi<BR>naaku side ichindhi lekalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevo<BR>once more..kalalona arerere<BR>kanipinchi alelelele<BR>muddhadi ayyayyayo<BR>pichi pichi oohalevo<BR><BR><BR><BR>lyrics:guruvaram sayamkalam<BR>film:kirrak party<BR>music:b. ajaneesh loknath<BR>lyricist:rakendu mouli,"Guruvaram Sayamkalam Lyrics,Kirrak Party 2018 lyrics,Kirrak Party film lyrics,Kirrak Party lyrics,Kirrak Party movie lyrics,Kirrak Party songs,Rakendu Mouli song lyrics,guruvaram sayamkalam,kirrak party,b. ajaneesh loknath,rakendu mouli"
Jan 15,Hello Hello Lyrics – Bhale Bhale Mogadivoy (2015),Telugu Lyrics,Hello Hello Lyrics<BR><BR><BR>chal chalona halchal karle na<BR>nee rakatho naa life-e colorful hai na<BR>love feel-lo na fall in authuna<BR>nee mataki naa heart-e flying ouna<BR>na pedalalo unnade<BR>nee padalalo vinnde<BR>neekela cheppalannade idhehello hello ne waiting nee oohallo<BR>hello hello ne thadisale love venello<BR>nanu choosa neelo oobutterfly nenu flower-u nuvva<BR>no no ne better half-e nenu<BR>honey nuvve ne honeybee nenu<BR>no no ne honey queen-e nenu<BR>naa kalala guvva naku niduranivva<BR>nee vollo vennelo yeda chedaranivvahello hello ne thadisale love venello<BR>hello hello love atlantic-e gundello<BR>muniga love sea lopoola kundi ayye dachindi gunde<BR>aa poolaku pranam nenavthale<BR>kala market ayye naa kallu rende<BR>aa kalale reppalu datisthale<BR>naku theliyadule ninu viduvadame<BR>mayalle marichale ninu maruvadamehello hello ne thadisale love venello<BR>hello hello love atlantic-e gundello<BR>muniga love sea lo<BR><BR><BR><BR>lyrics:hello hello<BR>film:bhale bhale mogadivoy<BR>music:gopi sunder<BR>lyricist:sri mani,"Hello Hello Lyrics,Bhale Bhale Mogadivoy 2015 lyrics,Bhale Bhale Mogadivoy film lyrics,Bhale Bhale Mogadivoy lyrics,Bhale Bhale Mogadivoy movie lyrics,Bhale Bhale Mogadivoy songs,Sri mani song lyrics,hello hello,bhale bhale mogadivoy,gopi sunder,sri mani"
Jan 14,Mahanati Lyrics – Mahanati (2018),Telugu Lyrics,Mahanati Lyrics<BR><BR><BR>mahanati… mahanati… mahanati… mahanati…<BR>mahanati… mahanati… mahanati… mahanati…kalanu valachavu kalanu gelichavu<BR>kadaliki yedhureedhi kadhaga nilichavu<BR>basha yedhaina yedhigi odhigavu<BR>charitha putalona velugu podhigavu<BR>penu shikaragramai gaganalapai nilipavuga adugu<BR>nee mukhachitramai nalu cheragula<BR>thala yethinadi mana telugumahanati… mahanati… mahanati… mahanati…<BR>mahanati… mahanati… mahanati… mahanati…manasu vaishalyam penchukunavu<BR>parulakaniru panchukunavu<BR>asalau dhanamedo telusukunnavu<BR>thudhaku migiledi andukunavu<BR>paramardhaniki asalardhame nuvu nadichina ee margham<BR>kanukega mari needhainadhi nuvu ga adiganidhi vaiboghammahanati… mahanati… mahanati… mahanati…<BR>mahanati… mahanati… mahanati… mahanati…<BR><BR><BR><BR>lyrics:mahanati<BR>film:mahanati<BR>music:mickey j meyer<BR>lyricist:ramajogayya sastry,"Mahanati Lyrics,Mahanati 2018 lyrics,Mahanati film lyrics,Mahanati lyrics,Mahanati movie lyrics,Mahanati songs,Ramajogayya Sastry Song lyrics,mahanati,mahanati,mickey j meyer,ramajogayya sastry"
Jan 13,O Yavvana Veena Lyrics – Pelli (1997),Telugu Lyrics,O Yavvana Veena Lyrics<BR><BR><BR>nee peru prema avuna<BR>ivaale ninnu polchukunnaa<BR>nee peru prema avuna<BR>ivaale ninnu polchukunnaa<BR>ho<BR>yavvana veena puvvula vaananuvvantu puttinattu naa koraku<BR>aachooki andhaledu inthavaraku<BR>vachindi gaani eedu onti varaku<BR>vedhinchaledu nannu janta korakuchoosaka okkasari intha velugu<BR>naa vanka raanu andi kanti kunuku<BR>ee allari ee gaaradi nee leela anukonaa<BR>nee peru prema avuna<BR>ivaale ninnu polchukunnaa<BR>ho<BR>yavvana veena puvvula vaanaye poola theega kastha ooguthunnaa<BR>nee letha nadume anukunnaa<BR>ye guvva kilakila vinapadinaa<BR>nee navvulenani veluthunnaameghaala merupulu kanapadinaa<BR>ye vaagu parugulu yedurainaa<BR>aa rangulo aa pongulo nee roope choosthunna<BR>nee peru prema avuna<BR>ivaale ninnu polchukunnaaho<BR>yavvana veenaa puvvula vaanaa<BR>nuvvevare naa yedhalo cherina mainaa<BR>navvulatho thullipade thuntari thillanaanee peru prema avunaa<BR>ivale ninnu polchukunnaa<BR>nee peru prema avuna<BR>ivale ninnu polchukunnaa<BR><BR><BR><BR>lyrics:o yavvana veena<BR>film:pelli<BR>music:s. a. rajkumar<BR>lyricist:sirivennela seetharama sastry,"O Yavvana Veena Lyrics,Pelli 1997 lyrics,Pelli film lyrics,Pelli lyrics,Pelli movie lyrics,Pelli songs,Sirivennela Seetharama Sastry song lyrics,o yavvana veena,pelli,s. a. rajkumar,sirivennela seetharama sastry"
Jan 12,Inthandanga Lyrics – Don (2007),Telugu Lyrics,Inthandanga Lyrics<BR><BR><BR>inthandanga unnave evare nuvvu<BR>nalo alajadi repinde ne chirunavvu<BR>na kannulona nee roopam<BR>nakanna entho apuroopam<BR>anipinche chinnari<BR>ee anubavame naaku tholisari inthandangainthandanga unnave evare nuvvu<BR>nalo alajadi repinde ne chirunavvuninnu choosthe ninnaleni chalanam nalona naalona<BR>kannu moosthe ninnu kalise kalale olalana<BR>endukona gundelona edo hairana hairana<BR>enthamandi edutavunna vontarinoutunna<BR>e allari needena nanu allina thillana<BR>anukunnana marinalona enammani kammani kada modalounani<BR>andam andaminthandanga unnave evare nuvvu<BR>nalo alajadi repinde ne chirunavvuayipoyadu dream boy ayipoyadu dream boy<BR>merupulanti sogasulenno nanne choostunna choostunna<BR>nenumatram ninnu choosthu kalavarapadutunna<BR>voohalanni vastavalai neela marena marena<BR>oopiredo roopamaithe adi neve maina<BR>a daivam eduraina e bhavam nilipena<BR>anukunnana marinalona enammani kammai kada modalounani<BR>andam andaminthandanga unnave evare nuvvu<BR>nalo alajadi repinde ne chirunavvu<BR>na kannulona nee roopam<BR>nakanna entho apuroopam<BR>anipinche chinnari<BR>ee anubavame naaku tholisari inthandanga<BR><BR><BR><BR>lyrics:inthandanga<BR>film:don<BR>music:raghava lawrence<BR>lyricist:chinni charan,"Inthandanga Lyrics,Chinni Charan song lyrics,Don 2007 lyrics,Don film lyrics,Don lyrics,Don movie lyrics,Don songs,inthandanga,don,raghava lawrence,chinni charan"
Jan 11,Thalachi Thalachi Lyrics – Hello (2017),Telugu Lyrics,Thalachi Thalachi Lyrics<BR><BR><BR>palakarinche patala<BR>manasoogenu ooyala<BR>edhigindhi andhamain o kala<BR>yemayyindho emo gaani<BR>yevaru polchukoni<BR>iru dhaarullo yetu nadichaaro ee velathalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigo<BR>yedhuru choosi choosi yenthakaalamaina<BR>jatha cherakunda aasha jaaripoyena<BR>thalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigothelisi theliyani oohalo<BR>kalisi kalavani dhaarilo<BR>yetu vellindho yetu vellindho manase<BR>virisi viriyani snehamai<BR>paliki palakani raagamai<BR>yetu vellindho yetu vellindho manasekannullo kala nizamavaka<BR>nidhurinchavuga ee hrudhayalu<BR>mullunna thama dhaarullo<BR>parugaaparule ee pasivallu<BR>aa ninnalo prathi gnyapakamu<BR>ee jantane ventadena<BR>aa lokame yetu vellindho<BR>kanaraadhu kaasthainathalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigoyedhuru choosi choosi yenthakaalamaina<BR>jatha cherakunda aasha jaaripoyena<BR>thalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigoiddhariki parichayame<BR>oka kala laaga modhalayyindha<BR>iddharuga vidipoyaka<BR>adhi kalaagane migiluntundha<BR>pasi vaalluga verayyaka<BR>innnalluga yemayyaro<BR>ee nelapai naludhikkullo<BR>yetu dhaagi unnarothalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigo<BR>yedhuru choosi choosi enthakaalamayina<BR>jatha cherakunda aasha jaaripoyena<BR>thalachi thalachi vethike kannulivigo<BR>thirigi thirigi alise adugulivigo<BR><BR><BR><BR>lyrics:thalachi thalachi<BR>film:hello<BR>music:anup rubens<BR>lyricist:vanamali,"Thalachi Thalachi Lyrics,Hello 2017 lyrics,Hello film lyrics,Hello lyrics,Hello movie lyrics,Hello songs,Vanamali song lyrics,thalachi thalachi,hello,anup rubens,vanamali"
Jan 10,Raaye Nuv Raaye Lyrics – Bomma Blockbuster (2021),Telugu Lyrics,Raaye Nuv Raaye Lyrics<BR><BR><BR>raaye raaye sandhullo sandhullo godavallo godavallo<BR>roju galaata seddhaamaa aa aa<BR>oo oo raaye nuv raaye<BR>sandhullo sandhullo godavallo godavallo<BR>roju galaata seddhaamaa aa aaoo sinuku raalindhaa aa silipi sigure thodige<BR>ee pedhavi thaakindhaa oo valapu molakai molise<BR>kalise madhuvulona naluguthunna maikam thagili<BR>soopula gaalam padagaa edho nashaa aa aaaaraaye raaye sandhullo godavallo<BR>roju galaata seddhaamaa aa aathaanepudu vaalindho enaka egire silakaa<BR>melikalesindho murisi edhalo gilaka<BR>muddhochhe kasuruthunna nosatipaina semate thagili<BR>oopiri egam perige edho nishaa aa aaaaraaye raaye sandhullo godavallo<BR>raaye raaye roju galaara raaye<BR>seddhaamaa aa aa raaye<BR>galaata seddhaama aa aaaa<BR><BR><BR><BR>lyrics:raaye nuv raaye<BR>film:bomma blockbuster<BR>music:prashanth r vihari<BR>lyricist:kittu vissapragada,"Raaye Nuv Raaye Lyrics,Bomma Blockbuster 2021 lyrics,Bomma Blockbuster film lyrics,Bomma Blockbuster lyrics,Bomma Blockbuster movie lyrics,Bomma Blockbuster songs,Kittu Vissapragada song lyrics,raaye nuv raaye,bomma blockbuster,prashanth r vihari,kittu vissapragada"
Jan 9,Kokilamma Lyrics – Andhrudu (2005),Telugu Lyrics,Kokilamma Lyrics<BR><BR><BR>chalaaki chitralona suminchu chaitra veena<BR>p leela jikkilona varshinchu poolavaana<BR>aasaa lataalalona janinchu tene sona<BR>vinesi tarinchi talonchukellavammakokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levamma<BR>kokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levammaoke padam oke vidham kuhu kuhu hoo hoo<BR>ade vratam ade matam anukshanam hu hunaveena raagamundi pravaaha vegamundi<BR>ananta geetamundi asaadhya reeti undicheravamma charitra maarchukomma<BR>sraminchi kotta paata diddukomma khareedu kaadulemmakokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levamma<BR>kokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levammachalaaki chitralona suminchu chaitra veena<BR>p leela jikkilona varshinchu poolavaana<BR>aasaa lataalalona janinchu tene sona<BR>vinesi tarinchimaavillalo nee gootilo ennaallilaa haa haa<BR>maa oorilo kacherilo paadaaligaa haa haachinnaari chilaka paina savaalu cheyakamma<BR>tooneega teneteega chappatlu chaalavamma<BR>dammulunte naa paina neggavamma<BR>adanta telikemi kadulemma ettaali kotta janmakokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levamma<BR>kokilamma badaayi chaalinchu maa<BR>suseela jaanakamma swaraalu neelo levammachalaaki chitralona suminchu chaitra veena<BR>p leela jikkilona varshinchu poolavaana<BR>aasaa lataalalona janinchu tene sonavinesi tarinchi talonchukellavamma<BR><BR><BR><BR>lyrics:kokilamma<BR>film:andhrudu<BR>music:kalyani malik<BR>lyricist:chandrabose,"Kokilamma Lyrics,Andhrudu 2005 lyrics,Andhrudu film lyrics,Andhrudu lyrics,Andhrudu movie lyrics,Andhrudu songs,ChandraBose song lyrics,kokilamma,andhrudu,kalyani malik,chandrabose"
Jan 8,Chiguraku Chatu Lyrics – Gudumba Shankar (2004),Telugu Lyrics,Chiguraku Chatu Lyrics<BR><BR><BR>chiguraku chatu cheelaka tanoo nadavada dheemaga<BR>anukonoo daree ganooka ee teekama tapadoo gathanu kooda nalaga anukonte melega<BR>ayite adee thelaneede adugu padadhuga<BR>sareekotthaga navanka choosthunde chithramga<BR>emayindo spashtamga bayata padadhugachiguraku chatu chilaka ee alajadee premega<BR>alavatu ledhu ganuka madee suluvuga namadhugachepaku antoo chepamantoo chachchee thelena<BR>thapanookontoo tapadantoo tarkamagenasangathee choooostoo jalee vestoo kadalalekoona<BR>thelanee goottoo tenepattoo kadapalekoonavoneeke na pedavoollo thoneeke thadeepeeloopedo<BR>nake sareega eenka theleeyakoonadee<BR>a vainam mooonamlo muneegee oonadeechiguraku chatu cheelaka ee alagadee premega<BR>anookonee daree ganooka ee teekama tapadoogaekadeenuncho madhura ganam madeenee meeteendee<BR>eekadee nunche nee prayanam modhalu antondheegala gala veeche pilla galee endhukoo ageendee<BR>kompaloo munche toofanochche soochenemoondeevere edo lokam chere oohala vegam<BR>edho theeyanee maikam penchutunadee<BR>dhare theliyanee dooram teere telapanee teeram<BR>thanalo kalavaramedo repthunadeechiguraku chatu cheelaka ee alagadee premega<BR>alavatu ledhu ganuka madee suluvuga namadhugachiguraku chatu cheelaka tanoo nadavada dheemaga<BR>anukonoo daree ganooka ee teekama tapadoo gathanu kooda nalaga anukonte melega<BR>ayite adee thelaneede adugu padadhuga<BR>sareekotthaga navanka choosthunde chithramga<BR>emayindo spashtamga bayata padadhuga<BR><BR><BR><BR>lyrics:chiguraku chatu<BR>film:gudumba shankar<BR>music:mani sharma<BR>lyricist:sirivennela seetharama sastry,"Chiguraku Chatu Lyrics,Gudumba Shankar 2004 lyrics,Gudumba Shankar film lyrics,Gudumba Shankar lyrics,Gudumba Shankar movie lyrics,Gudumba Shankar songs,Sirivennela Seetharama Sastry song lyrics,chiguraku chatu,gudumba shankar,mani sharma,sirivennela seetharama sastry"
Jan 7,O Rangula Chilaka Lyrics – Jayammu Nischayammu Raa (2016),Telugu Lyrics,"O Rangula Chilaka Lyrics<BR><BR><BR>mommatalanni pakkana vadilade<BR>mondiga ninu veedaka munduku kadilade<BR>evaremanukunna thanemanukode<BR>andaga nee premalo maimarapayyadeosaritu choode papam pasivade<BR>nuvvantu leni dhyase leniode<BR>bidiyamu kalavade hrudayamu alaleede<BR>ayina ninnu geliche manase unnodeninnandarikante minnaga choosthade<BR>ninnevaremanna yuddham chesathade<BR>neetho nadiche aa yedadugula kosam<BR>veveladugula naina nadiche ghanudeosaritu choode papam pasivade<BR>nuvvu nadiche darini vadalani premikude<BR>gunde thalupulni terichi unchade<BR>devatha nuvvantu bhakthudu ayyade<BR><BR><BR><BR>lyrics:o rangula chilaka<BR>film:jayammu nischayammu raa<BR>music:karthik radridg,ravi chandra<BR>lyricist:vv ramanjaneyulu","O Rangula Chilaka Lyrics,Jayammu Nischayammu Raa 2016 lyrics,Jayammu Nischayammu Raa film lyrics,Jayammu Nischayammu Raa lyrics,Jayammu Nischayammu Raa movie lyrics,Jayammu Nischayammu Raa songs,VV Ramanjaneyulu song lyrics,o rangula chilaka,jayammu nischayammu raa,karthik radridg,ravi chandra,vv ramanjaneyulu"
Jan 6,Naa Manasukemaindi Lyrics – Nuvve Nuvve (2002),Telugu Lyrics,Naa Manasukemaindi Lyrics<BR><BR><BR>chukkale thecchi ivvanaa andi nee meeda nakunna prema<BR>kottaga undi bothi ga nammalenantha ee vintha dheema<BR>jantaga venta nuvvunte andada naaku naa chandamaama<BR>anduke naaku nuvvante maatalo cheppalenanta prema<BR>panchukunna muddulo ilaa jate padi<BR>penchukunna mathu lo padi mate chedi<BR>gaalito cheppani mana modati gelupu idaninaa manasukemayyindi nee maayalo padindi<BR>nijama kalaa thelisedelaaeppudu gunde chappudu kottu kuntundi nee peru laaga<BR>eppudo appudappudu gurthu kosthundi naa peru koddiga<BR>ontiga undanivvadu kallalo unna nee roopu rekha<BR>inthaga nannu evvaru kammukoledu neelaa ilaaga<BR>lokamante iddare ade manam ani<BR>swargam ante ikkade ante sare ani<BR>vennele paadani mana chilipi chelimi kadhaninaa manasukemayindi nee maayalo padindi<BR>nijama kalaa thelisedelaa<BR>mana iddariki theliyandi yedo jarige untundi<BR>anduke inthala gunde uliki paduthu undi<BR><BR><BR><BR>lyrics:naa manasukemaindi<BR>film:nuvve nuvve<BR>music:koti<BR>lyricist:sirivennela seetharama sastry,"Naa Manasukemaindi Lyrics,Nuvve Nuvve 2002 lyrics,Nuvve Nuvve film lyrics,Nuvve Nuvve lyrics,Nuvve Nuvve movie lyrics,Nuvve Nuvve songs,Sirivennela Seetharama Sastry song lyrics,naa manasukemaindi,nuvve nuvve,koti,sirivennela seetharama sastry"
Jan 5,Maayya Maayya Lyrics – Majili (2019),Telugu Lyrics,"Maayya Maayya Lyrics<BR><BR><BR>manasekkada kerchief vesimdho<BR>oh ho ho manamakkada janda patheddam<BR>banthi boundary daatina<BR>freedom idhechal chal chal chal,chal<BR>vegaa vegaa lagimcheddam maayya<BR>life ni baaga banthi aadeddam maayya<BR>veddam vartha iragesaddam maayya<BR>vayase railu kootha<BR>aripimcheddam maayyagaba gaba suryudinemo<BR>rammani pilicheddam<BR>gaba gaba ravvadantu<BR>chadrudni aaapeddamyevvadani ye naadu<BR>thakkuvaga chododdu<BR>manalona lenidhi yedho<BR>pakkodiki undochupani cheyyani gadiyaram<BR>prathiroju gamanisthe<BR>samayyani rendu sarlu<BR>sariga chupisthumdhe<BR>ee sangathi eppudo<BR>kanipettam ganakaneoho na sneham inthala<BR>aaduthu,paaduthu<BR>navvuthu thulluthunnadhi gaakhushi la still iddam<BR>jackson la step veddam<BR>tendulkar stickerlanni<BR>gundelapai antiddam<BR>cooling gaa setteddam<BR>collar paiki yegareddam<BR>eedochina pulsar laa<BR>oorantha tirigeddamthala tirige range lo<BR>oho oo<BR>colouring ye kekaro<BR>oho oo<BR>nimpeyyara kallalo<BR>vandhellaki saripada<BR>rangula pandagalavegaa vegaa lagimcheddam maayya<BR>life ni baaga banthi aadeddam maayya<BR>veddam vartha iragesaddam maayya<BR>vayase railu kootha aripimcheddam maayyavegaa vegaa lagimcheddam maayya<BR>life ni baaga banthi aadeddam maayya<BR>veddam vartha iragesaddam maayya<BR>vayase railu kootha aripimcheddam maayya<BR><BR><BR><BR>lyrics:maayya maayya<BR>film:majili<BR>music:gopi sunder<BR>lyricist:bhaskarabhatla","Maayya Maayya Lyrics,Bhaskarabhatla song lyrics,Majili 2019 lyrics,Majili film lyrics,Majili lyrics,Majili movie lyrics,Majili songs,maayya maayya,majili,gopi sunder,bhaskarabhatla"
Jan 4,Anaganaga oka Lyrics – Pelli Pandiri (1997),Telugu Lyrics,Anaganaga oka Lyrics<BR><BR><BR>pachani jantanu vidadeesina aa papam evvaridi<BR>pachani jantanu vidadeesina aa papam evvaridi<BR>katha modalavagaane kalam kathulu doosindi<BR>katha modalavagaane kalam kathulu doosindio o o o o o<BR>anaganaga oka nindu chandamama<BR>niru peda kaluvatho chelimi chesenammaasalenno virisela basalenno chesadu<BR>unnapatuga kannu marugaye chaluva chandrudu<BR>asalenno virisela basalenno chesadu<BR>unnapatuga kannu marugaye chaluva chandrudurerajunu rahuvu mingadoo<BR>amavasyaku ahuthi ayyado<BR>rerajunu rahuvu mingadoo<BR>amavasyaku ahuthi ayyado<BR>atu itu vethukuthu niluvuna raguluthu<BR>vennela undani vekuva vaddani kaluva janma vadali poyenammao o o o o o<BR>anaganaga oka nindu chandamama<BR>niru peda kaluvatho chelimi chesenammaguppedantha gundello uppenaina sandramlo<BR>chikkukunna ee chinna aasaki swasa adade<BR>dikkulanni chusthunna ningini niladeesthunna<BR>dikkuleni ee digulu prasnaki badulu dorakadechirunavvulu poosina manta idi<BR>kannetini korani kotha idi<BR>chirunavvulu poosina manta idi<BR>kannetini korani kotha idi<BR>oatamai mugisena gelupuga migilena<BR>jabili vennela maatuna regina jwalalanti vintha bathuku naadi<BR>oo o o o okaluvani chandruni enduku kalipadu<BR>aa kalayika kalaga enduku marchadu<BR>aa katha rasina devudannavadu<BR>karunannadi erugani katika gundevaduna kathalo aa devude enthati daya choopinchadu<BR>adagaka munde inthati pennidi nakandinchadu<BR>kalale tharagani ee chandruni nestham chesadu<BR>epudu vadani ee kaluvani cheliga ichadu<BR><BR><BR><BR>lyrics:anaganaga oka<BR>film:pelli pandiri<BR>music:vandemataram srinivas<BR>lyricist:bhuvana chandra,"Anaganaga oka Lyrics,Bhuvana Chandra song lyrics,Pelli Pandiri 1997 lyrics,Pelli Pandiri film lyrics,Pelli Pandiri lyrics,Pelli Pandiri movie lyrics,Pelli Pandiri songs,anaganaga oka,pelli pandiri,vandemataram srinivas,bhuvana chandra"
Jan 3,Agni Skalana Lyrics – Chatrapathi (2005),Telugu Lyrics,Agni Skalana Lyrics<BR><BR><BR>khumbhi nikara khumbhastha<BR>guru khumbhi valaya pathi chatrapathi<BR>jhanjha pavana garvapahara<BR>vindhyadri samadruthi chatrapathi<BR>chanda prabala doardhandajitha<BR>dhurdhanda bhata tathi chatrapathi<BR>shatru prakara vichedakara bheema arjuna prathiiikhumbhi nikara khumbhastha<BR>guru khumbhi valaya pathi chatrapathi<BR>jhanjha pavana garvapahara<BR>vindhyadri samadruthi chatrapathi<BR>chanda prabala doardhandajitha<BR>dhurdhanda bhata tathi chatrapathi<BR>shatru prakara vichedakara bheema arjuna prathiiidhig dhig vijaya dhanka<BR>ninada ghantarava tusshhitha chatrpathi<BR>sangha svajana vidrohi gana<BR>vidhwamsa vratamati chatrapathi<BR>aarthatrana dhustadhyumna<BR>kshaatra spuurthi dhidhiti<BR>bheemakshmapathishiksha smruthi sthapathiiii<BR><BR><BR><BR>lyrics:agni skalana<BR>film:chatrapathi<BR>music:m m keeravani<BR>lyricist:k.shivashakthi datta,"Agni Skalana Lyrics,Chatrapathi 2005 lyrics,Chatrapathi film lyrics,Chatrapathi lyrics,Chatrapathi movie lyrics,Chatrapathi songs,K.Shivashakthi Datta song lyrics,agni skalana,chatrapathi,m m keeravani,k.shivashakthi datta"
Jan 2,Evaraina Epudaina (Female) Lyrics – Anandam (2001),Telugu Lyrics,Evaraina Epudaina (Female) Lyrics<BR><BR><BR>gaganaanni nelani kalipe veelundani choopelaa<BR>kerintala vantena inka ekkadidaaka<BR>choosenduku achamgaa mana bhaashe anipistunnaa<BR>aksharamu ardham kaani ee vidhi raata<BR>kannulake kanapadani ee mamatala madhurimato<BR>hrudayaalanu kalipe subhalekhayevaraina epudaina ee chitram choosara<BR>nadi raatiri toli vekuva rekhaa<BR>nidurinche reppalapai udayaalanu chitrinche<BR>oka challani madi pampina lekhaa<BR><BR><BR><BR>lyrics:evaraina epudaina (female)<BR>film:anandam<BR>music:devi sri prasad<BR>lyricist:sirivennela seetharama sastry,"Evaraina Epudaina (Female) Lyrics,Anandam 2001 lyrics,Anandam film lyrics,Anandam lyrics,Anandam movie lyrics,Anandam songs,Sirivennela Seetharama Sastry song lyrics,evaraina epudaina (female),anandam,devi sri prasad,sirivennela seetharama sastry"
Dec 31,Maguva Maguva Lyrics – Vakeel Saab (2021),Telugu Lyrics,Maguva Maguva Lyrics<BR><BR><BR>atu itu anninta nuvve jagamantha<BR>parugulu thisthavu inta bayata<BR>alupani ravvantha anane anavanta<BR>velugulu pusthavu velle dharanthamaguva maguva lokaniki thelusa nee viluva<BR>maguva maguva nee sahananiki sarihuddulu kalavanee katuku kanulu vipparakapothe<BR>ee bhoomiki thelavaradhuga<BR>nee gaajula cheyi kadalaadakapothe<BR>ye manugada konasaagadugaaprati varusalonu prema ga<BR>allukunna bandhamaa anthuleni<BR>nee shrama anchanaalakandunaa<BR>aalayaalu korani aadishakti roopama<BR>neevuleni jagathilo deepame velugunaaneedagu laalanalo priyamagu palanalo<BR>prathi oka magavaadu pasivaadegaaendari pedavulola ye chirunavvunna<BR>aa siri merupulaku moolam nuvve gaamaguva maguva lokaniki thelusa nee viluva<BR>maguva maguva nee sahananiki sarihuddulu kalava<BR><BR><BR><BR>lyrics:maguva maguva<BR>film:vakeel saab<BR>music:ss thaman<BR>lyricist:ramajogayya sastry,"Maguva Maguva Lyrics,Ramajogayya Sastry Song lyrics,Vakeel Saab 2021 lyrics,Vakeel Saab film lyrics,Vakeel Saab lyrics,Vakeel Saab movie lyrics,Vakeel Saab songs,maguva maguva,vakeel saab,ss thaman,ramajogayya sastry"
Dec 30,Aakasam Thassadiyya Lyrics – Subramanyam for sale (2015),Telugu Lyrics,Aakasam Thassadiyya Lyrics<BR><BR><BR>kastalu choodagane hayyo baboi anaka<BR>gundello dammu unte anni gaddi paraka<BR>success kunna kikku veeni kkundi ganaka<BR>telesaka aagale ne mundu yenakaye pichi lo peaks nu chooddam<BR>rachcha rambola cheddam<BR>swargame kanipistunte<BR>taguto oogutu gaalilo telutuaish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karenge<BR>chalo<BR>aish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karengecaledar mottam vetiki<BR>anni pandagalni ippude cheddam<BR>control leni volume laga<BR>ooru vada motham uthikareddamcolumbus nadavani darlo<BR>google map dorakani way lo<BR>kannulake teliyani kalalo<BR>tonnula koddi allari cheddamye pongudam champagne laga<BR>urukudam cyclone laga<BR>disti tagilese laga<BR>whatever wherever<BR>made for each otheraish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karenge<BR>chalo<BR>aish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karengeye everestu eththenththante<BR>manalo pichchaki inchu takkuvandam<BR>pacific-u lothenthante<BR>mana dosuki saripodandamjanamantha jelousy thoti<BR>mana vanke chuse laga<BR>sigatharaga sithakeseddam<BR>jindagi mottam jatara cheddamee class lo maname massu<BR>natuga kadite dance-u<BR>boundareelanni smash-u<BR>ek dam chal chal<BR>cheddam halchalaish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karenge<BR>chalo<BR>aish karenge aish karenge aish karenge<BR>aish karenge aish karenge aish karenge<BR><BR><BR><BR>lyrics:aakasam thassadiyya<BR>film:subramanyam for sale<BR>music:mickey j meyer<BR>lyricist:bhaskarabhatla,"Aakasam Thassadiyya Lyrics,Bhaskarabhatla song lyrics,Subramanyam for sale 2015 lyrics,Subramanyam for sale film lyrics,Subramanyam for sale lyrics,Subramanyam for sale movie lyrics,Subramanyam for sale songs,aakasam thassadiyya,subramanyam for sale,mickey j meyer,bhaskarabhatla"
